,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_teq
1404,8947520,K02517.01,Kepler-1264 b,CONFIRMED,0.968527683,1.3672,114.6,1.21,5580.0,0.886,1677.0
1405,10468885,K02589.01,Kepler-1284 b,CONFIRMED,0.664074145,1.0925,212.6,1.19,5178.0,0.797,1703.0
1406,3861595,K00004.01,Kepler-1658 b,CONFIRMED,3.849371737,2.632,1298.6,12.94,6244.0,2.992,2034.0
1407,10489206,K00251.01,Kepler-125 b,CONFIRMED,4.164384505,1.8464,2338.0,2.54,3808.0,0.508,590.0
1408,3426367,K02662.01,Kepler-1308 b,CONFIRMED,2.10433534,1.1168,242.1,0.79,3605.0,0.433,662.0
1409,5562090,K02664.01,Kepler-1309 b,CONFIRMED,28.8431751,3.171,756.7,2.66,5151.0,0.785,491.0
1410,6867555,K02439.01,Kepler-1239 b,CONFIRMED,5.19103699,4.222,290.1,1.92,6321.0,1.125,1183.0
1411,5339567,K02440.01,Kepler-1240 b,CONFIRMED,4.86638504,2.296,143.8,1.32,5688.0,1.111,1121.0
1412,11080405,K02442.01,Kepler-386 c,CONFIRMED,25.1933989,4.62,481.2,1.95,5009.0,0.84,513.0
1413,10059645,K02520.01,Kepler-1265 b,CONFIRMED,6.49441464,2.344,357.3,1.75,4769.0,0.742,732.0
1414,5364071,K00248.03,Kepler-49 d,CONFIRMED,2.576571021,1.5997,852.8,1.57,3834.0,0.539,717.0
1415,7183745,K02521.01,Kepler-1266 b,CONFIRMED,28.4750006,4.718,763.8,2.64,4996.0,0.831,489.0
1416,8212002,K02593.01,Kepler-1285 b,CONFIRMED,14.7966306,5.613,56.1,0.98,6175.0,1.307,874.0
1417,8004903,K02594.01,Kepler-1286 b,CONFIRMED,11.25401871,4.759,433.4,2.42,5995.0,1.118,888.0
1418,8883329,K02595.01,Kepler-393 b,CONFIRMED,9.18244299,4.318,87.6,1.24,6194.0,1.314,1052.0
1419,8883329,K02595.02,Kepler-393 c,CONFIRMED,14.6134781,5.266,72.8,1.12,6194.0,1.314,901.0
1420,11253827,K02672.02,Kepler-396 b,CONFIRMED,42.9923284,4.726,1120.1,3.32,5593.0,0.945,496.0
1421,5514383,K00257.01,Kepler-506 b,CONFIRMED,6.88341278,2.0674,487.4,2.63,6139.0,1.193,1080.0
1422,8022489,K02674.01,Kepler-1311 d,CONFIRMED,197.5111484,11.106,2575.6,9.52,5616.0,1.674,391.0
1423,8022489,K02674.02,Kepler-1311 b,CONFIRMED,11.1726723,6.106,76.8,1.5,5616.0,1.674,1019.0
1424,8022489,K02674.03,Kepler-1311 c,CONFIRMED,2.53573284,3.989,68.0,1.36,5616.0,1.674,1671.0
1425,9209624,K02443.01,Kepler-387 b,CONFIRMED,6.79164656,3.343,102.6,1.01,5772.0,1.003,994.0
1426,9209624,K02443.02,Kepler-387 c,CONFIRMED,11.8376933,3.381,92.9,1.0,5772.0,1.003,826.0
1427,3354846,K02444.01,Kepler-1241 b,CONFIRMED,18.5525162,4.385,771.5,2.53,5569.0,0.829,612.0
1428,8478994,K00245.03,Kepler-37 b,CONFIRMED,13.3669309,3.733,12.2,0.27,5417.0,0.772,656.0
1429,7183745,K02521.02,Kepler-1266 c,CONFIRMED,4.86634094,1.885,366.7,1.94,4996.0,0.831,881.0
1430,9177629,K02522.01,Kepler-1848 b,CONFIRMED,5.60402307,1.0273,224.9,1.25,4847.0,0.737,774.0
1431,7778767,K02523.01,Kepler-1267 b,CONFIRMED,13.0313583,4.521,573.3,2.88,5514.0,1.071,774.0
1432,7515762,K02524.01,Kepler-1268 b,CONFIRMED,40.9905002,7.336,297.3,2.41,5842.0,1.41,627.0
1433,5942949,K02525.01,Kepler-1849 b,CONFIRMED,57.2932309,4.878,773.6,1.95,4806.0,0.729,355.0
1434,12120307,K02597.01,Kepler-394 b,CONFIRMED,8.00504749,3.32,187.5,1.52,6398.0,1.101,1035.0
1435,12120307,K02597.02,Kepler-394 c,CONFIRMED,12.13070414,3.843,211.2,1.61,6398.0,1.101,901.0
1436,12120307,K02597.03,Kepler-394 d,CONFIRMED,5.61357653,2.905,162.3,1.41,6398.0,1.101,1165.0
1437,11701407,K02376.01,Kepler-1214 b,CONFIRMED,18.8262877,2.344,795.8,2.34,5215.0,0.845,591.0
1438,11288051,K00241.03,Kepler-124 b,CONFIRMED,3.41045981,2.866,136.2,1.06,4983.0,0.651,892.0
1439,10813132,K02378.01,Kepler-1215 b,CONFIRMED,4.76702759,2.013,163.4,1.19,5629.0,0.937,1046.0
1440,5857540,K02448.01,Kepler-1242 b,CONFIRMED,13.62801048,3.5374,912.8,3.28,5052.0,0.855,639.0
1441,7289317,K02450.01,Kepler-1243 b,CONFIRMED,16.83203175,4.031,326.0,1.86,5518.0,1.008,690.0
1442,7879433,K02527.01,Kepler-1850 b,CONFIRMED,1.385787741,1.6449,85.4,0.55,4239.0,0.6,1008.0
1443,9205907,K02528.01,Kepler-1851 b,CONFIRMED,12.02295362,1.2667,778.6,3.28,5982.0,0.879,776.0
1444,8463346,K02529.01,Kepler-436 c,CONFIRMED,16.79716262,3.83,1023.8,2.75,4652.0,0.697,503.0
1445,5364071,K00248.04,Kepler-49 e,CONFIRMED,18.59611518,2.3052,813.8,1.53,3834.0,0.539,371.0
1446,10489206,K00251.02,Kepler-125 c,CONFIRMED,5.77440326,1.768,245.3,0.8,3808.0,0.508,529.0
1447,10068659,K02602.01,Kepler-1287 b,CONFIRMED,11.47685263,2.756,240.6,1.58,5550.0,1.032,796.0
1448,9395024,K02383.01,Kepler-1216 b,CONFIRMED,4.37033233,2.845,177.8,1.56,5657.0,1.182,1191.0
1449,9753154,K02457.01,Kepler-1244 b,CONFIRMED,3.70429015,3.37,55.7,1.45,6732.0,1.927,1839.0
1450,9011825,K02530.01,Kepler-1269 b,CONFIRMED,37.3331165,7.643,187.8,2.5,5623.0,1.588,657.0
1451,5174858,K02532.01,Kepler-1852 b,CONFIRMED,7.9709719,1.2893,488.4,2.27,5237.0,0.826,760.0
1452,11074835,K02533.01,Kepler-1270 b,CONFIRMED,6.03355539,10.049,89.5,3.34,4924.0,3.588,1598.0
1453,1996180,K02534.01,Kepler-1271 b,CONFIRMED,3.02558494,3.0008,128.3,1.62,6123.0,1.263,1484.0
1454,6269070,K02608.01,Kepler-1288 b,CONFIRMED,2.7612237,3.681,66.8,1.84,6381.0,2.232,2017.0
1455,12254378,K02387.01,Kepler-1217 b,CONFIRMED,2.032319072,1.6762,315.5,1.87,6156.0,1.05,1542.0
1456,7604328,K02458.01,Kepler-1245 b,CONFIRMED,4.35407371,2.427,277.1,1.63,5455.0,0.909,1043.0
1457,11236244,K02460.01,Kepler-1246 b,CONFIRMED,11.32269749,3.517,311.0,1.51,4563.0,0.642,554.0
1458,9837685,K02461.01,Kepler-1247 b,CONFIRMED,13.71218522,2.437,786.7,2.47,5550.0,0.831,676.0
1459,5042210,K02462.01,Kepler-1838 b,CONFIRMED,12.14684625,6.197,70.7,1.75,5877.0,1.963,1097.0
1460,12454461,K02463.01,Kepler-1248 b,CONFIRMED,7.46718958,3.633,75.7,1.04,6161.0,1.169,1035.0
1461,9635606,K02535.01,Kepler-1853 b,CONFIRMED,48.8882668,6.468,462.8,2.96,4821.0,0.788,386.0
1462,3728701,K02536.01,Kepler-1272 b,CONFIRMED,51.1319346,6.019,382.3,2.43,6071.0,1.107,542.0
1463,1849702,K02538.01,Kepler-1854 b,CONFIRMED,39.8312536,2.442,388.8,1.46,5026.0,0.759,420.0
1464,9390653,K00249.01,Kepler-504 b,CONFIRMED,9.549277089,1.5832,1826.9,1.57,3547.0,0.369,374.0
1465,11187837,K00252.01,Kepler-1663 b,CONFIRMED,17.60461401,3.716,2292.1,2.64,3744.0,0.516,362.0
1466,8025596,K02615.01,Kepler-1290 b,CONFIRMED,4.69505576,3.058,240.0,1.49,5999.0,0.959,1098.0
1467,8494617,K02389.01,Kepler-1218 b,CONFIRMED,22.9221181,8.2,140.3,1.33,5897.0,1.081,684.0
1468,10289119,K02390.01,Kepler-1219 b,CONFIRMED,16.10474503,5.712,124.1,3.21,5822.0,2.886,1159.0
1469,7382313,K02392.01,Kepler-1220 b,CONFIRMED,7.42697378,3.206,205.2,1.4,5573.0,0.982,899.0
1470,8544992,K02466.01,Kepler-388 b,CONFIRMED,3.17323012,1.9094,204.5,0.88,4500.0,0.633,830.0
1471,8544992,K02466.02,Kepler-388 c,CONFIRMED,13.2970695,3.283,219.7,0.91,4500.0,0.633,515.0
1472,11295426,K00246.01,Kepler-68 b,CONFIRMED,5.398752862,3.4303,346.5,2.21,5790.0,1.198,1140.0
1473,12306058,K02541.01,Kepler-391 b,CONFIRMED,7.41683033,7.274,72.6,3.36,4938.0,3.324,1425.0
1474,6183511,K02542.01,Kepler-1855 b,CONFIRMED,0.727331746,0.8323,357.4,0.67,3460.0,0.356,849.0
1475,12469800,K02543.01,Kepler-1856 b,CONFIRMED,1.302017467,1.3692,290.5,1.37,4948.0,0.816,1344.0
1476,4915638,K02617.01,Kepler-1291 b,CONFIRMED,8.63050092,3.144,325.8,1.43,5352.0,0.764,739.0
1477,8081905,K02619.01,Kepler-1292 b,CONFIRMED,3.27645723,2.219,323.0,1.71,5812.0,0.963,1195.0
1478,11465950,K02620.01,Kepler-1862 b,CONFIRMED,16.0573291,3.546,575.0,2.27,5644.0,0.806,645.0
1479,4665571,K02393.01,Kepler-1834 b,CONFIRMED,4.60300256,2.6848,302.5,1.32,4821.0,0.788,848.0
1480,9269042,K02397.01,Kepler-1221 b,CONFIRMED,12.00089667,3.266,420.7,1.47,5195.0,0.69,632.0
1481,11461433,K02399.01,Kepler-1222 b,CONFIRMED,1.916940872,1.4243,105.1,0.89,5083.0,0.872,1246.0
1482,11818607,K02467.01,Kepler-1839 b,CONFIRMED,5.05661302,3.926,137.9,1.15,5926.0,0.939,1049.0
1483,8380709,K02468.01,Kepler-1249 b,CONFIRMED,24.3344939,6.557,323.1,1.74,6091.0,0.967,647.0
1484,6149910,K02469.01,Kepler-1840 b,CONFIRMED,131.187921,6.905,915.9,2.34,4898.0,0.803,284.0
1485,5436013,K02471.01,Kepler-1841 b,CONFIRMED,25.8859397,4.548,217.1,1.66,5190.0,0.899,542.0
1486,8676148,K02544.01,Kepler-1273 b,CONFIRMED,28.6253502,4.551,652.7,2.38,5774.0,0.941,573.0
1487,9696358,K02545.01,Kepler-1274 b,CONFIRMED,6.98141327,6.527,38.0,1.42,6054.0,2.163,1384.0
1488,4484336,K02547.01,Kepler-1857 b,CONFIRMED,8.94337724,2.469,215.1,1.48,6074.0,1.005,946.0
1489,9757613,K00250.01,Kepler-26 b,CONFIRMED,12.282998287,2.7096,2794.7,2.83,3879.0,0.537,431.0
1490,11752906,K00253.01,Kepler-2000 b,CONFIRMED,6.383159135,1.7504,2313.2,2.73,3757.0,0.576,530.0
1491,10916600,K02623.01,Kepler-1293 b,CONFIRMED,5.57654782,3.673,53.6,0.92,6187.0,1.238,1183.0
1492,8429314,K02624.01,Kepler-1294 b,CONFIRMED,115.6863392,4.65,945.9,3.52,5800.0,1.149,401.0
1493,9153570,K02625.01,Kepler-1295 b,CONFIRMED,3.81371423,1.973,281.0,1.37,5547.0,0.82,1029.0
1494,11768142,K02626.01,Kepler-1652 b,CONFIRMED,38.0970717,4.307,913.3,1.58,3554.0,0.398,242.0
1495,8481129,K02402.01,Kepler-1223 b,CONFIRMED,16.3012727,3.974,259.5,1.54,4873.0,0.796,557.0
1496,2142522,K02403.01,Kepler-1224 b,CONFIRMED,13.32354078,3.873,116.6,1.32,6113.0,1.218,872.0
1497,9395719,K02472.01,Kepler-1250 b,CONFIRMED,2.607545159,1.3916,351.5,2.07,6147.0,1.096,1431.0
1498,8753896,K02473.01,Kepler-389 b,CONFIRMED,3.24417541,1.992,371.9,1.84,5094.0,0.87,1047.0
1499,11295426,K00246.02,Kepler-68 c,CONFIRMED,9.60505976,3.0063,55.0,0.91,5790.0,1.198,941.0
1500,8757824,K02552.01,Kepler-1275 b,CONFIRMED,3.65690909,2.064,107.4,1.32,6078.0,1.271,1368.0
1501,9832208,K02553.01,Kepler-1858 b,CONFIRMED,88.0712769,6.758,885.4,2.4,4939.0,0.819,330.0
1502,6124512,K02627.01,Kepler-1296 b,CONFIRMED,8.38395796,5.2,108.5,3.24,5405.0,2.605,1285.0
1503,10070468,K02628.01,Kepler-1297 b,CONFIRMED,1.68189051,2.992,83.2,1.27,5827.0,1.374,1790.0
1504,7584650,K02631.01,Kepler-1863 b,CONFIRMED,44.9977604,9.686,170.2,1.59,5871.0,0.983,508.0
1505,11337566,K02632.01,Kepler-1298 b,CONFIRMED,7.12815163,5.522,45.9,1.36,6311.0,1.994,1373.0
1506,5007345,K02406.01,Kepler-1225 b,CONFIRMED,7.01074295,2.1787,222.8,3.76,5814.0,2.476,1453.0
1507,12120484,K02407.01,Kepler-1226 b,CONFIRMED,17.2922631,7.042,203.1,2.13,5936.0,1.299,809.0
1508,6429812,K02408.01,Kepler-1227 b,CONFIRMED,94.289223,4.102,505.4,2.11,5632.0,0.904,369.0
1509,6846911,K02477.01,Kepler-1842 b,CONFIRMED,14.02634692,1.2808,403.6,2.66,5970.0,1.131,822.0
1510,5963582,K02479.01,Kepler-1843 b,CONFIRMED,25.5433704,8.567,138.6,2.11,5422.0,1.782,772.0
1511,11403389,K02482.01,Kepler-1251 b,CONFIRMED,45.0909201,4.605,436.3,2.44,5790.0,0.9,487.0
1512,9851662,K02483.01,Kepler-1252 b,CONFIRMED,15.0539886,4.422,221.5,1.44,5475.0,0.818,665.0
1513,8758204,K02841.01,Kepler-1881 b,CONFIRMED,159.388788,8.432,1033.0,2.73,5135.0,0.874,289.0
1514,8733898,K02842.01,Kepler-446 b,CONFIRMED,1.565412613,0.7572,2754.6,1.73,3464.0,0.328,648.0
1515,8733898,K02842.02,Kepler-446 d,CONFIRMED,5.14892346,0.9613,2355.0,1.72,3464.0,0.328,436.0
1516,10332213,K02919.01,Kepler-1885 b,CONFIRMED,2.522590567,1.406,210.2,25.82,5591.0,0.86,1205.0
1517,7090524,K02920.01,Kepler-1386 b,CONFIRMED,6.73968289,4.183,142.0,1.48,5511.0,1.176,1011.0
1518,11133306,K00276.01,Kepler-509 b,CONFIRMED,41.74598855,4.6125,421.8,2.4,5978.0,1.171,584.0
1519,5871985,K02703.01,Kepler-1318 b,CONFIRMED,213.258526,7.768,1992.3,2.72,4477.0,0.637,202.0
1520,8292840,K00260.02,Kepler-126 d,CONFIRMED,100.2830675,10.8636,351.2,2.51,6214.0,1.297,475.0
1521,9730163,K02704.01,Kepler-445 c,CONFIRMED,4.871223664,1.5916,6462.0,1.56,3157.0,0.18,341.0
1522,9730163,K02704.02,Kepler-445 b,CONFIRMED,2.984157711,1.2637,2598.0,0.92,3157.0,0.18,401.0
1523,11453592,K02705.01,Kepler-1319 b,CONFIRMED,2.8867624,0.9879,631.8,1.24,3483.0,0.389,557.0
1524,10591855,K02845.01,Kepler-1367 b,CONFIRMED,1.574090323,1.5796,224.9,0.93,4313.0,0.65,998.0
1525,7749773,K02848.01,Kepler-1882 b,CONFIRMED,13.7872627,5.747,75.1,1.55,5691.0,1.458,894.0
1526,9451706,K00271.03,Kepler-127 b,CONFIRMED,14.4359459,3.414,107.3,1.46,6075.0,1.352,884.0
1527,10064256,K02849.01,Kepler-1692 b,CONFIRMED,5.95958637,2.899,133.1,1.02,5452.0,0.9,897.0
1528,7609553,K02924.01,Kepler-1387 b,CONFIRMED,2.279523364,1.6202,126.8,0.87,5017.0,0.797,1123.0
1529,10122538,K02926.01,Kepler-1388 b,CONFIRMED,12.2854718,2.996,1617.1,2.21,3891.0,0.564,434.0
1530,10122538,K02926.02,Kepler-1388 c,CONFIRMED,5.53609368,2.2942,1223.3,2.2,3891.0,0.564,566.0
1531,5480640,K02707.01,Kepler-399 d,CONFIRMED,58.0337426,5.584,807.1,3.21,5467.0,1.152,486.0
1532,5480640,K02707.02,Kepler-399 b,CONFIRMED,14.4252635,3.754,221.2,1.68,5467.0,1.152,773.0
1533,5480640,K02707.03,Kepler-399 c,CONFIRMED,26.6757818,2.696,474.8,2.69,5467.0,1.152,630.0
1534,5175986,K02708.01,Kepler-1320 b,CONFIRMED,0.868386354,1.066,488.5,1.52,4792.0,0.704,1389.0
1535,9008737,K02768.01,Kepler-404 b,CONFIRMED,11.8288843,3.337,191.0,1.18,5653.0,0.857,730.0
1536,9008737,K02768.02,Kepler-404 c,CONFIRMED,14.7512034,1.25,261.1,1.63,5653.0,0.857,678.0
1537,6521045,K00041.02,Kepler-100 b,CONFIRMED,6.88707073,4.4679,68.7,1.3,5788.0,1.474,1155.0
1538,6697605,K02851.01,Kepler-1985 b,CONFIRMED,3.42064689,1.767,356.8,2.27,5370.0,0.966,1129.0
1539,6294819,K02852.01,Kepler-1368 b,CONFIRMED,0.675650404,1.8261,200.7,1.36,5966.0,0.961,2085.0
1540,11401755,K00277.01,Kepler-36 c,CONFIRMED,16.23191704,7.461,501.6,3.54,5919.0,1.585,926.0
1541,8292840,K00260.03,Kepler-126 c,CONFIRMED,21.86965714,5.5177,125.5,1.51,6214.0,1.297,790.0
1542,5272233,K02711.01,Kepler-400 b,CONFIRMED,9.02436414,3.011,214.6,1.62,5885.0,1.111,939.0
1543,5272233,K02711.02,Kepler-400 c,CONFIRMED,17.3408735,3.398,159.0,1.43,5885.0,1.111,755.0
1544,5688910,K02856.01,Kepler-1369 b,CONFIRMED,25.8730914,5.085,694.4,2.88,6036.0,1.093,667.0
1545,6345732,K02857.01,Kepler-1370 b,CONFIRMED,20.2642023,4.664,185.3,2.12,5937.0,1.291,770.0
1546,6345732,K02857.02,Kepler-1370 c,CONFIRMED,7.44136102,4.554,79.7,1.33,5937.0,1.291,1075.0
1547,8611257,K02931.01,Kepler-1389 b,CONFIRMED,99.2532336,7.208,538.0,2.17,5010.0,0.715,300.0
1548,10880507,K02936.01,Kepler-1390 b,CONFIRMED,6.4802138,3.27,142.0,1.26,5496.0,0.983,934.0
1549,12206313,K02714.01,Kepler-401 b,CONFIRMED,14.3832267,8.378,178.5,1.84,6115.0,1.291,889.0
1550,12206313,K02714.02,Kepler-401 c,CONFIRMED,47.3186631,10.465,263.4,2.1,6115.0,1.291,598.0
1551,9837661,K02715.01,Kepler-1321 b,CONFIRMED,11.12827427,2.6118,6057.0,4.04,3640.0,0.503,408.0
1552,7769819,K02778.01,Kepler-1342 b,CONFIRMED,2.21571296,1.8211,285.1,1.7,5417.0,0.901,1283.0
1553,11874577,K02779.01,Kepler-1875 b,CONFIRMED,34.4585495,7.434,431.0,1.88,6161.0,0.862,559.0
1554,12164564,K02780.01,Kepler-1343 b,CONFIRMED,3.35184041,1.9855,345.3,1.88,6198.0,1.005,1294.0
1555,10397751,K02859.01,Kepler-1371 b,CONFIRMED,3.4462125,2.101,83.5,0.7,5374.0,0.721,1015.0
1556,10397751,K02859.02,Kepler-1371 c,CONFIRMED,2.005414293,1.934,59.5,0.65,5374.0,0.721,1216.0
1557,9642292,K02946.01,Kepler-1392 b,CONFIRMED,15.1408916,4.359,476.8,1.93,5926.0,0.887,714.0
1558,6356692,K02948.01,Kepler-1888 b,CONFIRMED,11.39169531,5.0,51.0,1.02,5557.0,1.249,886.0
1559,4991208,K02951.01,Kepler-1393 b,CONFIRMED,2.44358543,1.852,59.1,0.67,5561.0,0.873,1249.0
1560,9837661,K02715.02,Kepler-1321 c,CONFIRMED,2.226496196,1.7073,1839.1,2.1,3640.0,0.503,697.0
1561,9837661,K02715.03,Kepler-1321 d,CONFIRMED,5.72084599,2.744,1316.0,1.78,3640.0,0.503,509.0
1562,9092504,K02716.01,Kepler-1322 b,CONFIRMED,0.962864171,1.6802,303.5,1.52,5704.0,0.804,1666.0
1563,5383248,K00261.01,Kepler-96 b,CONFIRMED,16.23847733,3.9699,646.7,2.76,5683.0,0.993,711.0
1564,9092504,K02716.02,Kepler-1322 c,CONFIRMED,6.46004728,1.979,394.2,1.8,5704.0,0.804,883.0
1565,10001368,K02785.01,Kepler-1344 b,CONFIRMED,4.76831033,3.2363,251.8,1.78,6237.0,1.116,1219.0
1566,9466429,K02786.01,Kepler-1345 b,CONFIRMED,44.616751,7.831,239.7,2.31,6763.0,1.424,693.0
1567,8885643,K02789.01,Kepler-1346 b,CONFIRMED,3.40165617,1.9617,155.9,1.34,6177.0,0.906,1236.0
1568,5652893,K02790.01,Kepler-1347 b,CONFIRMED,14.00948631,3.399,169.9,0.98,5153.0,0.767,617.0
1569,8681833,K02865.01,Kepler-1372 b,CONFIRMED,1.311558909,1.919,141.3,1.15,5926.0,0.963,1655.0
1570,4138951,K02866.01,Kepler-1373 b,CONFIRMED,1.291233083,1.855,66.0,0.89,6384.0,1.086,1887.0
1571,3102384,K00273.01,Kepler-454 b,CONFIRMED,10.573751447,1.7259,298.9,2.07,5720.0,1.08,844.0
1572,10471515,K02961.01,Kepler-1395 b,CONFIRMED,3.7847507,2.924,33.5,0.7,6017.0,1.206,1311.0
1573,8760040,K02963.01,Kepler-1396 b,CONFIRMED,18.2206024,5.109,201.8,1.78,5951.0,1.262,786.0
1574,10098844,K02964.01,Kepler-1397 b,CONFIRMED,47.4497134,10.675,206.4,1.61,6007.0,1.126,551.0
1575,9467404,K02717.01,Kepler-1323 b,CONFIRMED,0.929906166,1.743,108.7,1.48,6039.0,1.413,2291.0
1576,5184911,K02719.01,Kepler-1324 b,CONFIRMED,4.11585514,1.4858,425.8,1.93,4827.0,0.823,895.0
1577,6587105,K02721.01,Kepler-1325 b,CONFIRMED,33.878639,6.194,700.1,3.52,5533.0,1.072,564.0
1578,11662184,K02791.01,Kepler-1348 b,CONFIRMED,27.5722144,5.256,296.3,1.94,5912.0,1.09,636.0
1579,11127479,K02792.01,Kepler-1349 b,CONFIRMED,2.12821621,3.146,25.9,0.7,5952.0,1.377,1668.0
1580,8884274,K02868.01,Kepler-1374 b,CONFIRMED,10.65275054,2.684,740.7,2.2,5602.0,0.817,737.0
1581,7767162,K02869.01,Kepler-1375 b,CONFIRMED,3.30040818,4.462,98.8,1.43,6333.0,1.438,1543.0
1582,4385148,K02942.02,Kepler-1886 b,CONFIRMED,24.2758992,4.59,702.2,2.25,5745.0,0.837,580.0
1583,9838468,K02943.01,Kepler-1391 b,CONFIRMED,54.4099612,9.314,193.0,1.56,5746.0,1.133,513.0
1584,8617363,K02945.01,Kepler-1887 b,CONFIRMED,19.94752741,1.756,861.3,2.52,5749.0,0.864,625.0
1585,11401755,K00277.02,Kepler-36 b,CONFIRMED,13.84984567,7.2783,84.6,1.45,5919.0,1.585,977.0
1586,7673192,K02722.01,Kepler-402 c,CONFIRMED,6.12479773,3.466,129.3,1.51,6052.0,1.202,1140.0
1587,7673192,K02722.02,Kepler-402 e,CONFIRMED,11.24284815,4.241,136.0,1.44,6052.0,1.202,931.0
1588,7673192,K02722.03,Kepler-402 b,CONFIRMED,4.02877097,3.173,100.4,1.21,6052.0,1.202,1311.0
1589,7673192,K02722.04,Kepler-402 d,CONFIRMED,8.92114318,3.933,110.8,1.27,6052.0,1.202,1006.0
1590,11807274,K00262.01,Kepler-50 b,CONFIRMED,7.81285862,4.098,117.3,1.68,6237.0,1.543,1196.0
1591,7670943,K00269.01,Kepler-1713 b,CONFIRMED,18.01164974,6.7367,107.8,1.83,6477.0,1.459,900.0
1592,6697756,K02798.01,Kepler-1351 b,CONFIRMED,0.916142298,1.1555,98.5,0.6,4374.0,0.614,1212.0
1593,5905822,K02801.01,Kepler-1876 b,CONFIRMED,6.99205021,5.037,33.4,1.06,6057.0,1.467,1194.0
1594,10793172,K02871.01,Kepler-1693 b,CONFIRMED,12.0999065,3.558,165.5,1.39,5553.0,1.098,807.0
1595,10793172,K02871.02,Kepler-1693 c,CONFIRMED,5.36375016,2.94,114.3,1.15,5553.0,1.098,1059.0
1596,8801316,K02956.01,Kepler-1394 b,CONFIRMED,3.93766786,4.655,24.3,1.36,6277.0,2.741,1947.0
1597,12314973,K00279.01,Kepler-450 b,CONFIRMED,28.45489091,8.1593,1418.6,6.08,6206.0,1.573,769.0
1598,3346154,K02723.01,Kepler-1871 b,CONFIRMED,1.952711161,0.872,403.0,2.58,5741.0,0.946,1403.0
1599,5775129,K02802.01,Kepler-1691 b,CONFIRMED,3.84822189,2.013,203.9,1.72,5927.0,1.193,1283.0
1600,9898447,K02803.01,Kepler-1877 b,CONFIRMED,2.37752442,2.307,32.1,0.53,5615.0,0.936,1278.0
1601,11135308,K02805.01,Kepler-1352 b,CONFIRMED,1.877878538,2.39,47.5,0.78,6324.0,1.115,1701.0
1602,6521045,K00041.03,Kepler-100 d,CONFIRMED,35.3331932,5.966,99.7,1.55,5788.0,1.474,670.0
1603,8077137,K00274.01,Kepler-128 b,CONFIRMED,15.0896415,4.3349,77.8,1.42,6063.0,1.613,968.0
1604,7019524,K02877.01,Kepler-1376 b,CONFIRMED,5.30873978,3.018,127.5,1.08,5914.0,0.955,1042.0
1605,5106313,K02878.01,Kepler-1694 b,CONFIRMED,3.89524296,1.689,189.0,1.13,5018.0,0.838,956.0
1606,9825174,K02880.01,Kepler-1377 b,CONFIRMED,0.740926358,1.0163,195.5,1.22,5618.0,0.874,1873.0
1607,5980783,K02967.01,Kepler-1889 b,CONFIRMED,37.3033197,7.793,551.7,2.31,5646.0,0.817,493.0
1608,12008872,K02729.01,Kepler-1327 b,CONFIRMED,14.8877665,4.981,252.5,1.96,6143.0,1.116,831.0
1609,8415200,K02730.01,Kepler-1328 b,CONFIRMED,4.52158614,3.4702,106.2,1.31,5576.0,1.289,1214.0
1610,9886361,K02732.01,Kepler-403 b,CONFIRMED,7.03146295,5.922,85.4,1.38,6170.0,1.499,1194.0
1611,9886361,K02732.03,Kepler-403 c,CONFIRMED,54.2811949,5.517,147.8,2.07,6170.0,1.499,604.0
1612,6528464,K00270.01,Kepler-449 b,CONFIRMED,12.58229808,6.375,118.7,1.53,5587.0,1.423,917.0
1613,5209845,K02883.01,Kepler-1378 b,CONFIRMED,11.95401876,2.656,855.9,2.1,4359.0,0.659,525.0
1614,6129524,K02886.01,Kepler-1379 b,CONFIRMED,0.88184263,1.3117,249.9,1.24,5268.0,0.776,1564.0
1615,5794570,K02675.01,Kepler-1312 b,CONFIRMED,5.448321078,2.2213,529.4,2.17,5721.0,0.905,978.0
1616,5794570,K02675.02,Kepler-1312 c,CONFIRMED,1.116127169,1.3235,109.2,1.0,5721.0,0.905,1659.0
1617,6779260,K02678.01,Kepler-1313 b,CONFIRMED,3.833087643,1.51,461.4,2.25,5397.0,0.831,1012.0
1618,11807274,K00262.02,Kepler-50 c,CONFIRMED,9.37663713,2.1033,118.4,1.89,6237.0,1.543,1125.0
1619,5953297,K02733.01,Kepler-1688 b,CONFIRMED,5.62006198,2.751,190.1,1.45,4868.0,0.746,772.0
1620,7659389,K02734.01,Kepler-1872 b,CONFIRMED,3.8259005,1.8057,857.2,3.45,5223.0,0.885,1005.0
1621,9472074,K02735.01,Kepler-1873 b,CONFIRMED,0.558841234,0.7918,280.9,1.33,5151.0,0.792,1787.0
1622,10842192,K02736.01,Kepler-1329 b,CONFIRMED,9.33648141,2.5449,885.4,2.39,4442.0,0.648,577.0
1623,2442448,K02812.01,Kepler-1354 b,CONFIRMED,76.6139446,10.22,498.7,2.61,6173.0,1.03,466.0
1624,11283615,K02816.01,Kepler-1355 b,CONFIRMED,1.289590179,1.3541,286.0,1.38,5467.0,0.808,1448.0
1625,7605093,K02817.01,Kepler-1356 b,CONFIRMED,0.634003002,0.9207,316.9,1.35,5226.0,0.75,1714.0
1626,8077137,K00274.02,Kepler-128 c,CONFIRMED,22.8030252,4.768,62.9,1.29,6063.0,1.613,843.0
